Mouse_167	12	113098418	113156437
Mouse_168	12	116077846	116407233
Mouse_169	12	117527229	119946474
Mouse_170	13	3361029	3941156
Mouse_171	13	5861639	9686862
Mouse_172	13	9877229	14064874
Mouse_173	13	14230649	48261498
Mouse_174	13	48579736	49609184
Mouse_175	13	51171323	53333884
Mouse_176	13	54052853	58005176
Mouse_177	13	58157687	65066613
Mouse_178	13	66912184	74360754
Mouse_179	13	74646224	120317567
Mouse_180	14	3030007	12342496
Mouse_181	14	14703233	20262756
Mouse_182	14	20300597	25715289
Mouse_183	14	26579635	31260426
Mouse_184	14	31479635	32091644
Mouse_185	14	32376597	41105591
Mouse_186	14	44853226	49682348
Mouse_187	14	50789813	55897603
Mouse_188	14	56402701	62837921
Mouse_189	14	63133341	66154054
Mouse_190	14	66637578	70774438
Mouse_191	14	73029339	73238601
Mouse_192	14	73363058	124007130
Mouse_193	15	3274674	12205199
Mouse_194	15	12810712	32417386
Mouse_195	15	32921246	76660667
Mouse_196	15	76690894	76722538
Mouse_197	15	76900405	76900405
Mouse_198	15	76948539	76948539
Mouse_199	15	77015926	83127881
Mouse_200	15	83300685	97244980
Mouse_201	15	97712049	103896006
Mouse_202	16	3592398	14300130
Mouse_203	16	14705974	16422563
Mouse_204	16	16877947	18877483
Mouse_205	16	19655387	33016938
Mouse_206	16	33062549	35941121
Mouse_207	16	36000187	65815633
Mouse_208	16	66663093	97997434
Mouse_209	17	3115389	15521635
Mouse_210	17	15707087	22689771
Mouse_211	17	23630568	23661781
Mouse_212	17	24049415	26213506
Mouse_213	17	26414965	26941452
Mouse_214	17	27122713	29549939
Mouse_215	17	29700228	30901877
Mouse_216	17	30954748	31057815
Mouse_217	17	31180586	31946603
Mouse_218	17	32121820	32391080
Mouse_219	17	33528383	33824630
Mouse_220	17	33910447	37046695
Mouse_221	17	37193952	37193952
Mouse_222	17	40811176	47368907
Mouse_223	17	47385490	48448624
Mouse_224	17	48459600	53676600
Mouse_225	17	54276518	55481967
Mouse_226	17	55952862	56955079
Mouse_227	17	56990328	57279198
Mouse_228	17	58879078	65256369
Mouse_229	17	65654406	71496216
Mouse_230	17	71556258	88985170
Mouse_231	17	93200014	94873986
Mouse_232	18	3122492	23804103
Mouse_233	18	24238347	24709609
Mouse_234	18	25138906	31440183
Mouse_235	18	31583191	31583191
Mouse_236	18	31635988	32530005
Mouse_237	18	32837388	32939396
Mouse_238	18	33203586	62504702
Mouse_239	18	62922664	84668031
Mouse_240	18	84730279	90510323
Mouse_241	19	3261432	3852076
Mouse_242	19	3896114	4157010
Mouse_243	19	4184726	8929931
Mouse_244	19	9113000	10571156
Mouse_245	19	10592628	12798667
Mouse_246	19	14449734	30030779
Mouse_247	19	30547185	61296902
Mouse_248	X	3076960	7159729
Mouse_249	X	7586355	8271483
Mouse_250	X	9200230	17132265
Mouse_251	X	20059716	20550379
Mouse_252	X	20620098	153688813
Mouse_253	X	155323978	155323978
Mouse_254	X	155573541	160438196
Mouse_255	X	160502827	164373830
Mouse_256	X	164422646	170672667
Mouse_257	Y	725415	90838869
